st_teff,st_logg,st_rad,st_dist,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,Rp_Rs
5734.0,3.591,3.405,0,17.6637979,6.194,67.9,2.98,455.65,1178.0,0.695
6187.0,4.341,1.238,0,4.02664625,3.771,30.0,0.68,715.51,1318.0,0.094
5854.0,4.469,0.979,0,5.1777226,8.275,41.7,0.63,287.44,1050.0,0.025
5680.0,4.414,1.016,0,9.48814747,1.163,47.9,0.73,126.75,856.0,0.5693
5957.0,4.506,0.937,0,5.06993245,3.241,93.6,0.92,291.11,1053.0,0.3584
6327.0,4.276,1.259,0,346.36642,14.94,148.2,1.57,2.3,314.0,0.45
5561.0,4.512,0.855,0,0.892061734,2.24307,75590.0,46.75,2090.54,1724.0,1.079
6026.0,4.101,1.689,0,3.471399214,5.07707,92285.0,89.62,1390.76,1558.0,1.014
5462.0,4.628,0.708,0,4.176929219,5.2003,70355.0,31.35,183.08,938.0,0.984
6501.0,4.281,1.209,0,8.1770751,4.608,44.3,0.83,365.09,1115.0,0.456
6117.0,4.496,0.947,0,569.45051,9.63,425.4,1.96,0.61,225.0,0.001
4975.0,4.614,0.724,0,0.823014905,3.5426,850.5,22.17,1136.75,1482.0,1.247
4897.0,2.464,13.499,0,0.796815149,1.0727,55.9,10.23,212663.45,5480.0,0.524
6675.0,3.748,2.747,0,26.951237675,8.27486,86749.0,146.33,324.38,1082.0,1.04
7323.0,4.167,1.722,0,18.11208877,6.7828,116630.0,96.62,307.27,1068.0,0.982
4337.0,4.581,0.714,0,4.84505985,2.078,298.4,1.54,64.57,723.0,0.903
5496.0,4.607,0.743,0,4.408295716,3.62479,37964.0,35.68,186.23,942.0,1.159
6071.0,3.796,2.389,0,8.665259912,3.1088,1840.6,82.42,852.84,1378.0,1.269
5873.0,4.547,0.863,0,4.726086185,4.39793,181820.0,41.38,267.96,1032.0,0.651
5679.0,4.605,0.747,0,8.643550046,3.1273,67299.0,38.21,87.16,779.0,1.076
6626.0,4.347,1.132,0,623.70774,6.688,250.9,1.81,1.05,258.0,0.003
6168.0,4.25,1.307,0,1.51945182,2.95,13.7,0.5,3080.82,1901.0,0.599
6090.0,4.447,1.071,0,0.759755409,2.734,70.0,0.91,4773.08,2121.0,0.455
6507.0,4.343,1.145,0,5.082523739,5.04732,276280.0,61.88,606.33,1266.0,0.269
6862.0,4.114,1.712,0,1.02547271,1.996,27.0,0.94,11800.82,2657.0,0.651
6700.0,4.041,1.883,0,1.025465924,3.71841,152680.0,106.84,12744.17,2710.0,0.88
5955.0,4.52,0.91,0,74.985292949,6.23451,105350.0,49.22,7.69,425.0,0.987
5539.0,4.393,1.027,0,25.762056721,14.8694,447720.0,74.87,31.48,604.0,0.445
5992.0,4.42,0.961,0,2.70581614,6.56,46.9,0.69,799.75,1356.0,0.6199
5780.0,4.438,1.0,0,1.195516859,6.17216,513810.0,75.54,2045.19,1715.0,0.327
5807.0,4.455,0.861,0,1.995728294,6.43532,251880.0,45.2,928.82,1409.0,0.465
5226.0,3.97,1.643,0,10.768391927,12.5252,107380.0,52.8,209.25,970.0,0.001
6106.0,4.487,0.966,0,3.84615171,2.24,137.1,1.14,487.47,1199.0,0.153
6175.0,4.099,1.405,0,0.733724504,2.208,45.9,0.96,10830.96,2601.0,0.257
5826.0,3.465,4.189,0,1.28940823,3.652,32.1,2.48,22119.66,3112.0,0.628
5618.0,4.514,0.932,0,498.27269,8.92,534.0,2.12,0.5,214.0,0.0481
5618.0,4.583,0.791,0,5.08840787,4.77204,386680.0,55.3,181.75,937.0,0.513
6154.0,3.793,2.321,0,18.527824075,5.88678,76231.0,64.66,322.19,1080.0,0.171
5761.0,4.413,0.932,0,12.155241119,6.84353,85532.0,34.62,91.2,788.0,0.825
5533.0,4.505,0.819,0,11.0495766,2.13,102.8,0.83,70.24,738.0,0.218
3236.0,5.097,0.193,0,4.48559215,0.8161,2265.0,0.95,4.2,365.0,0.442
5799.0,4.6,0.758,0,0.566789763,4.008,25.4,0.4,3662.84,1984.0,0.6376
6165.0,4.474,0.942,0,0.566811926,4.181,82.6,0.91,6584.06,2293.0,0.681
6826.0,4.337,1.233,0,2.525386934,3.71613,124880.0,67.24,1982.55,1701.0,0.934
6398.0,4.358,1.111,0,0.566801506,1.738,29.5,0.62,10156.53,2557.0,0.369
6300.0,4.404,1.057,0,0.566803738,1.8481,100.6,1.13,8516.13,2450.0,0.6755
5402.0,4.591,0.717,0,1.69421771,4.161,91.1,0.74,621.89,1274.0,0.734
5515.0,4.568,0.761,0,13.8086331,3.613,207.1,1.09,44.5,659.0,0.029
5560.0,4.173,1.316,0,4.25907841,4.513,28.1,0.7,583.12,1253.0,0.362
6469.0,4.431,1.056,0,2.739477089,3.18229,32096.0,50.48,1120.19,1475.0,1.189
5112.0,4.596,0.673,0,1.307761491,2.22271,13941.0,29.17,671.75,1298.0,1.237
6327.0,4.168,1.528,0,4.028671454,8.12253,113970.0,52.42,1169.87,1492.0,0.294
7970.0,3.871,2.652,0,2.30118753,7.8216,87537.0,140.23,14194.09,2783.0,1.033
6338.0,4.239,1.299,0,0.449249224,4.7565,419440.0,95.83,17801.78,2941.0,0.494
6240.0,3.684,2.803,0,0.687004402,3.829,93.7,2.89,36888.8,3535.0,0.689
5222.0,4.556,0.795,0,0.91839938,4.479,152.1,1.0,1389.28,1558.0,0.519
6088.0,4.329,1.077,0,64.1983721,0.934,248.2,1.74,15.49,506.0,0.347
7693.0,4.083,1.984,0,0.94356284,5.721,13.4,0.76,23945.42,3176.0,0.569
6081.0,4.526,0.801,0,2.243569483,4.14769,66328.0,21.11,817.05,1364.0,0.381
5306.0,4.445,0.888,0,8.258181993,3.9122,311860.0,58.19,101.33,809.0,0.61
5749.0,4.123,1.48,0,82.78482,7.52,190.4,2.16,14.88,501.0,0.682
5941.0,4.519,0.911,0,1.81139053,8.64,77.5,14.47,1092.69,1466.0,1.137
5927.0,4.117,1.53,0,2.4376438,1.587,27.1,0.79,1909.13,1686.0,0.112
4893.0,4.634,0.625,0,0.721522907,1.4521,22528.0,11.04,1115.99,1475.0,0.831
5481.0,4.592,0.778,0,7.09520543,3.69044,232680.0,50.23,103.28,813.0,0.778
5791.0,4.052,1.472,0,0.651731691,2.4602,20524.0,71.9,10815.86,2604.0,1.255
7141.0,4.243,1.56,0,0.50818743,3.433,54.9,1.26,27312.92,3274.0,0.779
5877.0,3.86,2.234,0,19.1644498,3.553,63.8,1.83,225.26,988.0,0.525
5911.0,4.321,1.207,0,40.069674617,9.3564,41865.0,27.38,28.2,588.0,0.767
5668.0,4.545,0.868,0,55.884827,2.283,497.6,2.11,8.7,438.0,0.752
4976.0,3.534,2.638,0,3.75938475,1.188,133.1,3.1,1868.97,1677.0,0.505
3887.0,4.743,0.523,0,10.6840477,3.515,81901.0,26.43,9.21,444.0,1.012
6496.0,4.212,1.485,0,10.67459836,3.82706,16676.0,68.58,325.55,1083.0,1.255
8851.0,4.085,2.178,0,2.305097141,1.9378,5880.0,89.22,13581.41,2753.0,1.286
5210.0,2.631,15.004,0,0.974477904,2.69834,8846.9,618.37,172916.96,5205.0,1.252
5492.0,4.533,0.887,0,18.525917446,5.9056,455660.0,64.42,34.58,618.0,0.415
5183.0,4.558,0.782,0,4.15736472,2.217,200.7,1.09,178.03,931.0,0.226
6134.0,4.498,0.901,0,0.502454299,2.31547,37454.0,43.95,7025.25,2336.0,1.17
5541.0,4.574,0.739,0,27.308150159,4.43906,388000.0,47.06,17.75,523.0,0.167
5273.0,3.621,3.15,0,1.262742487,1.7433,15911.0,134.45,9925.41,2548.0,1.213
5157.0,4.465,0.87,0,1.222127938,2.2613,2486.5,30.32,1107.41,1470.0,1.258
5146.0,3.475,4.063,0,8.627475562,4.65505,36784.0,188.55,1031.92,1446.0,1.141
5414.0,4.648,0.678,0,0.589753355,0.606,216.0,1.03,2262.14,1760.0,0.318
5461.0,4.497,0.861,0,2.751566365,5.2403,72609.0,42.98,445.35,1171.0,1.041
4675.0,4.74,0.511,0,0.760935268,2.77023,370600.0,35.68,640.66,1285.0,0.527
5633.0,4.296,1.162,0,2.012094,2.157,74.8,0.99,1274.27,1523.0,0.066
5576.0,4.201,1.289,0,1.33258772,5.187,70.8,1.13,2625.26,1825.0,0.634
5911.0,4.519,0.914,0,9.4767057,3.893,230.5,1.38,118.13,841.0,0.003
4889.0,4.637,0.686,0,6.65171459,2.325,151.5,0.84,61.01,713.0,0.408
5533.0,4.275,1.166,0,208.54335,9.851,614.6,2.84,2.52,321.0,0.001
5566.0,4.329,1.099,0,17.7189786,4.102,176.8,1.44,61.01,713.0,0.05
5912.0,4.453,0.924,0,5.0395851,4.556,70.1,0.78,306.35,1067.0,0.1968
6120.0,3.934,2.0,0,7.64370363,2.738,70.9,1.85,748.7,1334.0,0.785
4850.0,2.865,8.586,0,1.353414369,13.416,610.2,216.31,40561.5,3617.0,1.202
6192.0,4.195,1.322,0,2.9590637,28.81,23.6,0.65,1415.74,1564.0,0.2957
4606.0,4.591,0.699,0,1.806631432,1.102,217.5,1.05,297.98,1059.0,0.536
5751.0,4.028,1.626,0,15.066491533,6.2852,106050.0,88.56,177.96,932.0,0.988
5269.0,3.667,2.183,0,1.831829703,7.289,40509.0,49.38,4410.65,2078.0,0.788
5869.0,3.825,2.313,0,0.738527259,1.2174,422.9,49.08,18549.81,2978.0,1.171
5551.0,4.493,0.861,0,0.89627093,2.2033,66994.0,43.47,2129.33,1733.0,1.062
5955.0,4.52,0.91,0,5.11683678,3.119,161.4,1.16,275.15,1039.0,0.286
5966.0,4.493,0.961,0,1.06100327,1.675,95.9,0.94,2443.69,1793.0,0.0834
6484.0,4.386,1.153,0,0.922030594,4.367,13859.0,49.63,5474.27,2194.0,1.242
6032.0,4.508,0.929,0,611.09299,15.22,270.0,1.53,0.51,215.0,0.2171
6300.0,3.982,1.862,0,24.714790706,5.06776,208730.0,112.24,155.67,901.0,0.781
5319.0,4.514,0.783,0,16.1191449,3.039,262.2,1.34,34.7,619.0,0.6704
6225.0,4.204,1.457,0,1.161947482,4.46886,129900.0,68.69,5300.4,2174.0,0.815
5370.0,4.598,0.671,0,0.607191908,1.30166,17369.0,12.44,2251.28,1759.0,0.917
4507.0,2.391,12.787,0,2.2502073,2.203,260.1,19.94,41377.92,3637.0,0.268
5931.0,4.351,1.087,0,17.9925973,2.762,198.5,1.62,73.97,748.0,0.678
5143.0,4.559,0.776,0,0.648775795,4.34648,108820.0,41.58,2038.54,1714.0,0.961
6567.0,4.045,1.636,0,4.132521615,12.4949,156250.0,93.1,1660.29,1628.0,0.877
5015.0,2.34,18.489,0,410.88527,24.1,2059.6,200346.0,84.63,774.0,100.196
6865.0,3.742,2.211,0,74.371666,12.59,102.8,2.39,81.88,767.0,0.6894
8615.0,3.784,3.003,0,0.938905082,5.00453,358890.0,205.64,79148.54,4281.0,0.54
6534.0,4.074,1.797,0,0.93891532,2.134,39.1,1.13,11944.88,2667.0,0.069
6237.0,4.145,1.508,0,16.294213708,6.01687,174010.0,68.05,176.22,929.0,0.612
6047.0,3.724,2.3,0,11.02520205,12.8097,429760.0,164.02,663.18,1294.0,0.439
5955.0,4.429,0.991,0,10.819169459,5.50262,437140.0,67.76,123.51,850.0,0.275
6038.0,4.356,1.076,0,2.680514453,3.21178,195750.0,48.86,989.89,1431.0,0.359
5103.0,4.65,0.674,0,19.164111,2.773,215.9,1.11,17.12,519.0,0.805
5838.0,3.038,7.385,0,1.053573674,1.70116,3063.0,299.87,81969.77,4319.0,1.308
4555.0,2.346,15.63,0,0.970085646,1.129,153.0,18.65,162048.58,5119.0,0.035
4938.0,3.388,4.33,0,63.52017525,17.1759,32548.0,77.1,72.92,745.0,0.375
6143.0,4.165,1.448,0,11.300987626,10.5199,325700.0,97.12,254.84,1019.0,0.606
8051.0,3.966,2.347,0,2.182515126,6.8413,114930.0,128.15,12627.67,2703.0,0.968
6156.0,4.5,0.932,0,2.659418888,6.98414,305230.0,61.52,789.69,1352.0,0.634
6025.0,4.3,1.193,0,2.31610674,3.347,33.6,0.7,1393.98,1559.0,0.404
5442.0,4.6,0.747,0,13.5164708,2.628,140.1,0.88,40.81,645.0,0.1593
5576.0,4.556,0.852,0,0.948683571,1.676,150.9,1.12,1815.32,1665.0,0.691
5438.0,4.574,0.82,0,1.65546056,3.52,125.1,0.9,743.75,1331.0,0.109
6725.0,3.86,2.171,0,1.655472351,5.09197,174200.0,125.25,9914.08,2546.0,0.836
6656.0,4.351,1.232,0,1.759276227,3.19585,32091.0,40.79,2828.82,1861.0,1.026
4856.0,4.609,0.728,0,1.09206792,1.646,105.9,0.74,715.46,1320.0,0.378
5693.0,4.467,0.939,0,4.83014159,0.957,192.0,1.3,275.02,1039.0,0.034
5598.0,4.045,1.594,0,2.41194057,1.787,67.3,1.35,1771.98,1654.0,0.579
7832.0,3.836,2.779,0,1.613014741,4.39594,152120.0,157.33,23173.2,3145.0,0.882
5548.0,3.797,2.113,0,6.2089181,2.292,1664.0,9.2,853.5,1378.0,0.6977
6002.0,4.032,1.629,0,0.77996263,3.369,25.7,0.83,10919.82,2607.0,0.0723
4336.0,4.656,0.59,0,0.800263219,0.729,170.5,0.77,561.84,1240.0,0.16
5786.0,3.542,3.478,0,18.646323091,8.853,231000.0,213.31,480.54,1194.0,0.742
5610.0,4.551,0.858,0,441.17369,14.82,702.0,2.27,0.52,217.0,0.3151
3823.0,4.729,0.519,0,3.6673005,3.373,144.9,0.62,36.42,627.0,0.1985
8199.0,3.747,3.163,0,3.044771557,11.0593,487820.0,231.93,14849.39,2816.0,0.295
6413.0,4.038,1.91,0,0.773144492,4.05643,215960.0,107.13,15791.97,2860.0,0.694
6593.0,4.164,1.561,0,2.66811113,22.49,48.3,1.53,2439.28,1792.0,0.9911
6225.0,4.039,1.646,0,50.440285363,12.2001,85309.0,51.5,48.36,673.0,0.658
5806.0,4.425,0.975,0,3.255385289,5.9498,158910.0,40.58,550.68,1236.0,0.523
9763.0,4.179,2.045,0,7.4185369,1.451,14.7,0.81,3511.86,1963.0,0.053
6407.0,3.888,2.191,0,15.68434493,44.463,791.6,56.23,393.14,1136.0,1.206
5768.0,3.809,2.057,0,5.357409918,4.28582,199160.0,124.05,1172.13,1492.0,0.804
6706.0,4.026,1.924,0,1.400991827,4.8798,64104.0,98.13,8795.37,2468.0,1.093
6060.0,4.495,0.953,0,19.2532128,1.674,219.3,1.42,54.13,692.0,0.247
6045.0,4.494,0.955,0,1.34062901,3.076,69.5,0.82,1876.57,1678.0,0.531
6534.0,4.365,1.199,0,14.1011023,4.513,108.2,1.26,157.56,904.0,0.071
5636.0,4.489,0.867,0,7.448375935,4.23892,152670.0,34.37,136.18,871.0,0.35
7163.0,3.906,2.177,0,0.533628226,5.772,81.8,2.41,53849.23,3885.0,0.9385
6429.0,4.449,0.942,0,0.678137665,1.00718,885.0,30.37,6364.7,2274.0,1.263
6640.0,4.343,1.25,0,2.069415479,5.71941,16188.0,55.45,2310.53,1768.0,1.241
5808.0,4.503,0.963,0,1.817079849,0.889,204.6,1.39,1056.39,1454.0,0.276
6698.0,4.171,1.485,0,8.04963472,6.00488,279650.0,95.98,571.1,1247.0,0.671
6028.0,4.355,1.014,0,11.578946873,4.6373,299740.0,58.32,134.91,869.0,0.441
7360.0,4.008,2.024,0,1.47258471,4.76885,224010.0,123.25,12617.53,2705.0,0.75
3900.0,4.727,0.534,0,5.15998178,3.356,412.4,19.07,25.63,574.0,1.306
5615.0,4.504,0.893,0,4.446459958,2.558,5663.8,36.15,265.42,1030.0,1.277
6210.0,4.424,1.054,0,23.3787733,6.76,76.0,0.92,54.98,694.0,0.2093
5191.0,4.615,0.65,0,15.09984259,0.222,484.8,4.11,25.98,576.0,0.9711
4859.0,4.637,0.621,0,8.207257515,4.23835,391300.0,46.82,42.1,650.0,0.596
6184.0,4.448,1.038,0,498.68845,17.88,548.3,2.44,0.87,246.0,0.1119
4551.0,4.713,0.56,0,1.22775105,1.602,327.6,1.0,340.64,1094.0,0.262
5061.0,4.504,0.814,0,15.3416245,2.126,269.6,1.3,31.63,605.0,0.0481
5573.0,4.418,0.936,0,21.980467,4.78,96.0,0.92,36.07,625.0,0.417
4705.0,4.696,0.552,0,7.214721393,2.36464,46802.0,16.79,37.12,630.0,0.898
3327.0,5.113,0.189,0,8.15275885,1.746,16536.0,2.44,2.03,305.0,0.461
4808.0,4.589,0.715,0,3.18740907,6.19,137.5,0.81,168.43,919.0,0.144
6638.0,3.792,2.445,0,0.962815183,2.581,20.7,1.12,23331.88,3152.0,0.0916
5574.0,4.354,1.065,0,7.23524221,2.685,60.0,0.82,191.14,948.0,0.182
5375.0,4.541,0.876,0,10.72900793,0.696,404.3,1.78,64.33,722.0,0.2652
5323.0,4.378,0.995,0,8.19619768,2.109,197.4,1.55,123.81,851.0,0.781
6202.0,4.422,1.122,0,5.215752,1.13,46.8,0.83,422.67,1156.0,0.729
5904.0,4.543,0.867,0,0.696290095,3.839,120.5,12.63,3537.89,1969.0,1.123
5768.0,3.633,2.81,0,10.0714369,6.891,49.5,1.98,814.46,1362.0,0.006
6661.0,4.341,1.29,0,0.62240698,1.186,155.8,1.63,11894.49,2663.0,0.0908
5823.0,4.489,0.919,0,4.37198905,2.177,103.7,0.93,327.65,1085.0,0.177
5823.0,4.489,0.919,0,6.72876606,2.277,117.4,1.03,184.66,940.0,0.5757
5354.0,4.495,0.804,0,24.09002065,11.0494,6782.2,9.39,21.85,551.0,0.946
5977.0,4.473,1.022,0,4.4158933,1.155,191.1,1.42,395.82,1138.0,0.1672
5327.0,4.646,0.681,0,3.09383248,1.576,373.7,1.32,233.91,998.0,0.356
6609.0,4.484,0.974,0,2.666961614,2.4774,7583.4,40.68,1104.26,1469.0,1.276
7537.0,4.007,2.145,0,1.17430183,9.587,64.5,2.22,19656.66,3020.0,0.9744
6410.0,4.329,1.178,0,15.039464523,5.39796,66877.0,51.71,139.95,877.0,0.998
5968.0,4.534,0.881,0,3.693951168,2.2534,28290.0,20.88,411.07,1148.0,0.917
5584.0,4.532,0.885,0,1.05680287,5.748,82.3,0.83,1686.88,1633.0,0.563
5210.0,4.528,0.799,0,0.787122102,3.0999,596.8,20.76,1775.05,1655.0,1.211
4899.0,2.356,18.92,0,2.15045295,4.453,169.1,24.27,83894.63,4340.0,0.3604
5919.0,4.55,0.715,0,0.561524348,3.336,34.1,0.43,4173.47,2050.0,0.4172
6234.0,3.741,2.5,0,1.21607873,4.686,29.4,1.92,14545.24,2803.0,0.991
6050.0,3.823,2.345,0,38.49536985,12.8716,93327.0,124.34,109.13,824.0,1.013
6057.0,4.392,0.999,0,4.18224416,6.209,57.2,1.07,500.7,1206.0,0.99
5681.0,4.315,1.036,0,0.643002821,1.02608,2671.5,36.82,5409.39,2188.0,1.261
4936.0,4.681,0.628,0,1.95119541,1.907,59.7,0.47,287.41,1050.0,0.1533
5653.0,3.905,2.057,0,53.220416998,17.7344,72895.0,55.22,43.63,655.0,0.248
5830.0,4.54,0.876,0,8.0018897,3.425,102.7,0.9,131.75,864.0,0.442
6675.0,4.341,1.293,0,383.85362,9.76,422.9,2.78,2.29,314.0,0.5927
6274.0,4.139,1.428,0,2.564012541,0.9433,2551.9,7.27,2065.56,1720.0,0.166
6782.0,4.014,1.752,0,2.264471713,7.1803,187430.0,102.12,4637.68,2103.0,0.81
5713.0,4.551,0.856,0,18.3602239,2.352,574.6,2.04,38.9,637.0,0.1819
5529.0,4.123,1.412,0,5.21395046,3.188,78.5,1.24,492.29,1201.0,0.195
5761.0,4.492,0.956,0,24.996068,5.623,621.7,2.4,31.43,604.0,0.409
4183.0,4.655,0.594,0,8.9429645,1.803,233.5,0.89,19.51,536.0,0.088
4797.0,2.632,10.709,0,281.509095,40.963,5948.7,85.77,52.05,685.0,0.626
5450.0,4.573,0.83,0,2.405625303,0.6283,163.5,1.11,459.66,1180.0,0.467
6712.0,3.859,2.361,0,3.258249472,2.6358,1643.5,79.23,4234.38,2057.0,1.264
5956.0,4.403,0.929,0,552.8295063,16.0851,266300.0,56.89,0.65,229.0,0.653
5973.0,4.506,0.935,0,0.773595312,0.781,93.0,0.96,3613.97,1976.0,0.612
6296.0,4.217,1.35,0,0.7735301,1.335,185.4,1.87,8868.22,2474.0,0.336
5695.0,4.556,0.839,0,533.6593,12.81,533.5,1.92,0.42,205.0,0.1083
5160.0,3.568,3.279,0,44.827323809,6.86103,237120.0,429.0,87.2,779.0,1.494
4969.0,4.736,0.537,0,7.535894184,8.3059,172130.0,24.64,40.28,642.0,0.644
5638.0,4.437,0.933,0,0.562498925,0.6743,420.1,2.88,4880.5,2129.0,0.971
5242.0,4.64,0.622,0,0.755049082,2.09643,26068.0,30.47,1372.84,1551.0,1.225
6487.0,4.292,1.233,0,1.012694226,3.6017,108500.0,42.51,5846.79,2230.0,0.534
5497.0,4.423,0.9,0,10.303356001,5.98633,520070.0,69.66,90.76,787.0,0.364
6604.0,4.178,1.526,0,2.214029545,5.64264,349110.0,94.23,3041.8,1894.0,0.371
6078.0,3.874,2.059,0,2.441988077,3.94526,95344.0,90.39,3721.74,1993.0,0.888
5587.0,4.556,0.851,0,2.44200193,3.146,128.6,0.95,518.48,1217.0,0.124
5579.0,4.58,0.798,0,384.847556,9.969,189.9,1.09,0.56,220.0,0.059
6181.0,4.38,1.028,0,2.131225773,5.4932,2337.1,35.68,1382.47,1555.0,1.264
5120.0,4.478,0.853,0,0.839907158,1.019,119.6,0.92,1705.12,1640.0,0.23
7358.0,4.171,1.637,0,1.219736039,4.89465,611520.0,135.43,10982.55,2611.0,0.229
6988.0,4.163,1.649,0,2.015152464,8.17997,561690.0,132.05,4657.05,2107.0,0.308
5033.0,4.611,0.655,0,0.82820657,2.70353,118530.0,35.67,1109.75,1473.0,0.94
6544.0,4.349,1.207,0,1.7613778,1.355,359.3,2.32,2621.69,1824.0,0.159
6735.0,4.307,1.309,0,2.537081943,4.80903,245320.0,67.96,2032.57,1712.0,0.451
5757.0,3.672,2.736,0,14.443127448,8.33598,41685.0,92.28,462.07,1182.0,0.98
4504.0,4.582,0.709,0,5.61386908,5.07753,57386.0,34.24,61.43,714.0,1.07
6461.0,4.396,1.131,0,9.080194398,8.18777,324570.0,76.4,248.49,1013.0,0.614
5382.0,4.654,0.669,0,9.93442075,7.8219,55965.0,34.03,50.35,679.0,1.117
6140.0,4.247,1.254,0,2.071939672,4.45367,198770.0,75.64,1953.33,1696.0,0.806
5602.0,4.571,0.817,0,8.5893644,6.975,179.3,1.21,93.09,792.0,0.791
6331.0,3.813,2.194,0,8.589644815,9.49469,269520.0,140.07,940.15,1412.0,0.686
5410.0,4.333,1.056,0,11.7728146,4.132,77.1,0.93,90.86,788.0,0.407
7652.0,3.974,2.242,0,1.009671584,4.37759,155120.0,125.31,27692.04,3287.0,0.864
6881.0,4.101,1.714,0,2.46506501,6.218,39.8,1.14,3777.82,1999.0,0.6323
4744.0,4.606,0.725,0,1.758599866,0.2729,237.8,1.6,347.1,1101.0,0.035
5388.0,4.576,0.715,0,1.260575815,2.36064,154280.0,29.91,935.7,1410.0,0.58
5413.0,4.578,0.754,0,1.88912273,4.219,60.2,0.59,573.44,1248.0,0.477
5595.0,4.581,0.796,0,0.609125246,0.655,139.2,0.96,3049.07,1896.0,0.242
6122.0,4.487,0.964,0,14.1573717,3.786,130.0,1.1,86.67,778.0,0.138
5883.0,4.471,0.905,0,1.566528935,3.2593,92511.0,49.66,1371.7,1551.0,1.033
8912.0,4.05,2.299,0,4.52977632,26.752,1582.2,12.22,6213.27,2264.0,0.968
4995.0,4.624,0.638,0,1.291964282,1.8378,28640.0,10.97,572.64,1249.0,0.461
6266.0,4.209,1.342,0,37.4646974,4.954,51.6,0.97,49.61,677.0,0.2
5888.0,4.275,1.227,0,4.32744048,4.539,22.0,0.58,585.32,1254.0,0.2789
6254.0,4.019,1.706,0,6.31915999,3.465,34.4,1.04,829.72,1369.0,0.575
6164.0,4.378,1.09,0,2.58393841,2.169,49.4,0.77,1103.3,1470.0,0.229
6032.0,4.508,0.929,0,0.87630504,1.11,170.9,22.24,3156.02,1911.0,1.207
5950.0,4.323,1.196,0,6.5595368,4.324,26.3,0.62,320.09,1079.0,0.378
5183.0,4.608,0.739,0,31.5322987,3.49,106.4,0.74,10.65,461.0,0.0671
5295.0,4.548,0.8,0,14.7510068,2.25,381.1,1.7,36.94,629.0,0.75
3849.0,4.703,0.546,0,15.582794732,3.76683,52760.0,14.0,5.86,397.0,0.759
6438.0,3.829,2.266,0,1.529283907,14.0075,54.8,2.26,9998.13,2550.0,0.981
5631.0,4.518,0.764,0,2.908454772,2.6005,64325.0,40.85,416.75,1153.0,1.113
5780.0,4.438,1.0,0,1.540396094,2.8044,55123.0,48.81,1455.18,1576.0,1.093
7394.0,3.897,2.283,0,1.540395674,2.80168,70615.0,117.33,15595.35,2850.0,1.072
5313.0,3.835,2.095,0,2.344138713,0.4495,110.8,2.43,2469.65,1797.0,0.104
6469.0,4.385,1.193,0,0.91849333,2.399,58.7,0.93,5576.7,2205.0,0.276
6368.0,4.323,1.225,0,1.341078755,3.86492,112150.0,41.8,3533.56,1968.0,0.309
6003.0,4.507,0.932,0,589.74851,12.74,462.4,2.03,0.53,217.0,0.3597
4894.0,2.968,5.568,0,235.2976173,87.013,23053.0,82.92,27.65,585.0,0.2758
6258.0,4.442,1.046,0,36.136968,15.42,152.0,1.3,30.69,600.0,0.296
6302.0,4.535,0.815,0,0.933746709,3.435,18.6,0.36,3026.99,1893.0,0.057
5611.0,4.53,0.787,0,0.93376738,4.036,55.4,0.63,1879.0,1678.0,0.714
4753.0,4.585,0.717,0,0.93374073,4.296,147.6,0.84,831.95,1371.0,0.009
5619.0,4.558,0.838,0,0.93369659,4.444,81.4,0.78,1891.43,1680.0,0.57
5649.0,4.606,0.741,0,0.9337473,3.446,64.6,0.6,1652.84,1625.0,0.385
6335.0,3.593,3.523,0,677.35794,9.698,322.4,7.12,5.35,388.0,0.8359
7064.0,3.888,2.531,0,4.0551242,12.0,148.7,3.13,3887.31,2013.0,0.008
3578.0,4.893,0.375,0,12.9284553,2.49,297.9,0.64,3.26,343.0,0.2446
6297.0,4.448,1.031,0,21.6817115,7.18,73.5,0.89,60.99,713.0,0.27
6098.0,4.097,1.59,0,466.08101,23.69,180.1,2.13,2.05,305.0,0.0964
5788.0,4.178,1.376,0,4.02018903,3.616,18.5,0.6,754.66,1337.0,0.505
6017.0,4.3,1.21,0,3.796383639,8.6711,31.1,0.71,724.17,1323.0,0.649
7454.0,4.107,1.853,0,0.71059239,4.92,280.6,3.92,28640.03,3318.0,0.9638
5700.0,4.434,1.006,0,3.33930957,2.597,91.3,1.2,498.37,1205.0,0.934
5947.0,3.814,2.407,0,3.36379289,23.7,136.3,44.77,2712.28,1840.0,1.159
6032.0,4.485,0.973,0,4.29251656,4.254,249.5,3.66,403.88,1144.0,1.007
3606.0,4.859,0.395,0,4.98792404,1.618,346.2,0.73,13.07,485.0,0.069
6210.0,4.456,1.014,0,0.907818056,1.679,29.5,0.55,3871.99,2012.0,0.037
4916.0,2.572,10.801,0,297.71402,13.413,1374.5,45.69,58.76,706.0,0.8328
5713.0,4.541,0.893,0,3.87594316,2.314,58.6,0.68,323.21,1081.0,0.025
6072.0,4.133,1.286,0,5.68325648,1.778,44.6,0.97,589.92,1257.0,0.844
5534.0,4.17,1.326,0,0.93373761,3.303,58.7,1.0,4359.29,2073.0,0.041
6823.0,4.212,1.493,0,0.687739345,0.1866,37.6,1.53,15318.29,2837.0,0.4062
5180.0,3.428,3.371,0,9.524076544,10.4891,198400.0,151.0,882.28,1390.0,0.313
6360.0,4.433,1.058,0,11.637858887,11.8851,427950.0,77.01,151.54,895.0,0.473
